"id"	"address"	"region"	"village"	"takeup_survey"	"age"	"male"	"delay"	"intensive"	"info_none"	"intensive.nondelay.peers"	"n.peers"
"2437"	"11110178"	"xihe4"	1	"xihe"	1	67	1	0	1	1	0	3
"2438"	"11110214"	"xihe4"	1	"xihe"	1	38	1	0	0	1	1	5
"2439"	"11110326"	"xihe67"	1	"xihe"	0	38	1	1	0	1	0	3
"2440"	"11110313"	"xihe67"	1	"xihe"	0	42	1	0	1	1	1	2
"2441"	"11110284"	"xihe67"	1	"xihe"	0	62	1	0	0	1	0	2
"2442"	"11110279"	"xihe67"	1	"xihe"	0	67	1	0	0	1	0	3
"2443"	"11110293"	"xihe67"	1	"xihe"	1	60	1	1	1	1	0	3
"2444"	"11110297"	"xihe67"	1	"xihe"	1	45	1	0	1	1	0	3
"2445"	"11110330"	"xihe67"	1	"xihe"	0	44	1	1	1	0	0	2
"2446"	"11110328"	"xihe67"	1	"xihe"	0	53	1	1	1	0	0	2
"2447"	"11110285"	"xihe67"	1	"xihe"	1	60	1	1	1	1	1	3
"2448"	"11110305"	"xihe67"	1	"xihe"	0	67	1	0	0	1	0	3
"2449"	"11110283"	"xihe67"	1	"xihe"	0	66	1	1	1	0	0	4
"2450"	"11110338"	"xihe67"	1	"xihe"	0	43	1	0	1	1	2	4
"2451"	"11110288"	"xihe67"	1	"xihe"	0	37	1	0	0	1	1	5
"2452"	"11110323"	"xihe67"	1	"xihe"	0	61	1	1	1	0	0	2
"2453"	"11110320"	"xihe67"	1	"xihe"	1	57	1	0	1	1	0	4
"2454"	"11110287"	"xihe67"	1	"xihe"	0	74	1	1	0	0	2	5
"2455"	"11110321"	"xihe67"	1	"xihe"	0	67	1	1	1	1	0	2
"2456"	"11110301"	"xihe67"	1	"xihe"	1	53	1	1	1	0	2	3
"2457"	"11110302"	"xihe67"	1	"xihe"	0	45	1	1	0	0	1	4
"2458"	"11110327"	"xihe67"	1	"xihe"	0	57	1	1	0	1	1	5
"2459"	"11110324"	"xihe67"	1	"xihe"	0	62	0	1	0	0	2	5
"2460"	"11110308"	"xihe67"	1	"xihe"	0	41	1	1	0	0	1	1
"2461"	"11110332"	"xihe67"	1	"xihe"	0	43	1	0	0	1	1	4
"2462"	"11110317"	"xihe67"	1	"xihe"	0	59	1	1	0	0	1	3
"2463"	"11110318"	"xihe67"	1	"xihe"	0	53	1	0	1	1	2	5
"2464"	"11110348"	"xihe67"	1	"xihe"	0	49	1	0	1	1	1	1
"2465"	"11112036"	"minzhu1"	1	"minzhu"	0	44	1	1	1	0	1	3
"2466"	"11112001"	"minzhu1"	1	"minzhu"	1	40	1	1	0	1	0	5
"2467"	"11112019"	"minzhu1"	1	"minzhu"	0	44	1	0	0	1	0	5
"2468"	"11112002"	"minzhu1"	1	"minzhu"	0	59	1	0	0	1	0	5
"2469"	"11112041"	"minzhu1"	1	"minzhu"	0	52	1	0	0	1	0	3
"2470"	"11112027"	"minzhu1"	1	"minzhu"	0	42	1	1	1	1	0	4
"2471"	"11112006"	"minzhu1"	1	"minzhu"	0	54	1	0	0	1	0	3
"2472"	"11112030"	"minzhu1"	1	"minzhu"	0	53	1	0	1	1	1	4
"2473"	"11112010"	"minzhu1"	1	"minzhu"	0	47	1	1	0	0	1	4
"2474"	"11112176"	"minzhu4"	1	"minzhu"	0	61	1	1	1	0	0	3
"2475"	"11112046"	"minzhu1"	1	"minzhu"	0	45	1	1	0	0	0	4
"2476"	"11112399"	"minzhu9"	1	"minzhu"	1	65	1	1	0	0	1	2
"2477"	"11112020"	"minzhu1"	1	"minzhu"	0	42	1	1	0	0	1	4
"2478"	"11112355"	"minzhu7"	1	"minzhu"	1	59	1	1	1	0	2	3
"2479"	"11112032"	"minzhu1"	1	"minzhu"	0	67	1	1	0	0	0	3
"2480"	"11112011"	"minzhu1"	1	"minzhu"	0	41	1	1	0	1	1	5
"2481"	"11112012"	"minzhu1"	1	"minzhu"	0	66	1	0	1	1	1	4
"2482"	"11112038"	"minzhu1"	1	"minzhu"	1	41	1	1	0	1	0	5
"2483"	"11112054"	"minzhu1"	1	"minzhu"	0	45	1	0	0	1	0	4
"2484"	"11112025"	"minzhu1"	1	"minzhu"	1	42	1	0	1	1	0	5
"2485"	"11112034"	"minzhu1"	1	"minzhu"	0	40	1	1	1	0	1	5
"2486"	"11112051"	"minzhu1"	1	"minzhu"	1	41	1	1	1	1	1	5
"2487"	"11112016"	"minzhu1"	1	"minzhu"	0	63	1	1	1	0	0	4
"2488"	"11112049"	"minzhu1"	1	"minzhu"	1	47	1	1	1	0	0	3
"2489"	"11112035"	"minzhu1"	1	"minzhu"	1	66	1	1	1	1	1	4
"2490"	"11112023"	"minzhu1"	1	"minzhu"	0	36	1	0	0	1	0	2
"2491"	"11112015"	"minzhu1"	1	"minzhu"	1	34	1	0	1	1	1	3
"2492"	"11112042"	"minzhu1"	1	"minzhu"	0	55	1	1	1	0	0	3
"2493"	"11112044"	"minzhu1"	1	"minzhu"	0	39	1	1	0	0	0	3
"2494"	"11112037"	"minzhu1"	1	"minzhu"	0	44	1	1	1	1	0	3
"2495"	"11112045"	"minzhu1"	1	"minzhu"	1	39	1	1	1	0	0	4
"2496"	"11112168"	"minzhu4"	1	"minzhu"	1	68	1	0	1	1	2	4
"2497"	"11112120"	"minzhu4"	1	"minzhu"	0	44	1	0	0	1	0	4
"2498"	"11112119"	"minzhu4"	1	"minzhu"	0	47	1	0	0	1	1	4
"2499"	"11112177"	"minzhu4"	1	"minzhu"	0	35	1	0	0	1	2	5
"2500"	"11112134"	"minzhu4"	1	"minzhu"	0	56	1	1	1	0	0	4
"2501"	"11112144"	"minzhu4"	1	"minzhu"	1	76	1	1	0	1	2	5
"2502"	"11112121"	""	NA	"minzhu"	NA	NA	NA	0	1	NA	0	0
"2503"	"11112131"	"minzhu4"	1	"minzhu"	1	74	1	1	1	1	2	5
"2504"	"11112153"	"minzhu4"	1	"minzhu"	0	35	1	0	1	1	3	4
"2505"	"11112122"	"minzhu4"	1	"minzhu"	0	41	1	0	1	1	3	5
"2506"	"11112165"	"minzhu4"	1	"minzhu"	0	67	1	1	1	1	3	5
"2507"	"11112125"	"minzhu4"	1	"minzhu"	0	45	1	0	1	1	1	5
"2508"	"11112147"	"minzhu4"	1	"minzhu"	1	41	1	0	1	1	3	5
"2509"	"11112156"	"minzhu4"	1	"minzhu"	1	50	1	1	0	1	1	4
"2510"	"11112160"	"minzhu4"	1	"minzhu"	0	54	1	0	1	1	0	3
"2511"	"11112157"	"minzhu4"	1	"minzhu"	0	47	1	1	0	0	1	4
"2512"	"11112169"	"minzhu4"	1	"minzhu"	0	74	1	1	0	1	0	5
"2513"	"11112130"	"minzhu4"	1	"minzhu"	0	72	1	1	1	1	0	5
"2514"	"11112158"	"minzhu4"	1	"minzhu"	0	62	1	1	1	0	0	5
"2515"	"11112172"	"minzhu4"	1	"minzhu"	0	70	1	1	0	1	1	5
"2516"	"11112133"	"minzhu4"	1	"minzhu"	0	58	1	0	0	1	1	5
"2517"	"11112161"	"minzhu4"	1	"minzhu"	0	72	1	1	0	0	0	5
"2518"	"11112143"	"minzhu4"	1	"minzhu"	0	43	1	0	0	1	0	5
"2519"	"11112159"	"minzhu4"	1	"minzhu"	0	51	1	0	0	1	2	5
"2520"	"11112132"	"minzhu4"	1	"minzhu"	1	66	1	0	1	1	1	4
"2521"	"11112152"	"minzhu4"	1	"minzhu"	0	65	1	0	1	1	1	4
"2522"	"11112167"	"minzhu4"	1	"minzhu"	0	39	1	1	1	1	0	5
"2523"	"11112155"	"minzhu4"	1	"minzhu"	0	56	1	1	0	1	1	5
"2524"	"11112150"	"minzhu4"	1	"minzhu"	1	66	1	1	1	0	0	4
"2525"	"11112162"	"minzhu4"	1	"minzhu"	1	69	1	1	0	1	0	5
"2526"	"11112135"	"minzhu4"	1	"minzhu"	1	68	1	1	1	1	2	5
"2527"	"11112146"	"minzhu4"	1	"minzhu"	1	57	1	1	0	1	1	4
"2528"	"11112137"	"minzhu4"	1	"minzhu"	1	62	1	1	0	1	1	4
"2529"	"11112163"	"minzhu4"	1	"minzhu"	0	60	1	1	0	0	1	4
"2530"	"11112151"	"minzhu4"	1	"minzhu"	0	48	1	1	0	0	0	3
"2531"	"11112171"	"minzhu4"	1	"minzhu"	1	43	1	1	0	0	0	3
"2532"	"11112178"	"minzhu4"	1	"minzhu"	1	46	1	1	0	0	0	1
"2533"	"11112142"	"minzhu4"	1	"minzhu"	0	43	1	1	1	1	0	3
"2534"	"11112149"	""	NA	"minzhu"	NA	NA	NA	0	1	NA	0	0
"2535"	"11112173"	"minzhu4"	1	"minzhu"	0	40	1	0	0	1	0	2
"2536"	"11112175"	""	NA	"minzhu"	NA	NA	NA	0	1	NA	0	0
"2537"	"11112260"	"minzhu6"	1	"minzhu"	1	47	1	1	1	0	1	4
"2538"	"11112261"	"minzhu6"	1	"minzhu"	0	30	1	1	1	0	1	2
"2539"	"11112254"	"minzhu6"	1	"minzhu"	0	37	1	0	0	1	0	3
"2540"	"11112279"	"minzhu6"	1	"minzhu"	0	61	1	0	0	1	0	2
"2541"	"11112293"	"minzhu6"	1	"minzhu"	0	35	1	0	0	1	1	2
"2542"	"11112241"	"minzhu6"	1	"minzhu"	1	37	1	0	1	1	0	3
"2543"	"11112244"	"minzhu6"	1	"minzhu"	1	74	1	0	1	1	1	3
"2544"	"11112243"	"minzhu6"	1	"minzhu"	1	46	1	0	1	1	1	4
"2545"	"11112281"	"minzhu6"	1	"minzhu"	0	56	1	1	0	1	1	3
"2546"	"11112268"	"minzhu6"	1	"minzhu"	0	58	1	1	0	0	1	5
"2547"	"11112295"	"minzhu6"	1	"minzhu"	0	45	1	0	0	1	0	1
"2548"	"11112273"	"minzhu6"	1	"minzhu"	0	41	1	1	0	1	0	1
"2549"	"11112284"	"minzhu6"	1	"minzhu"	1	62	1	1	0	0	1	4
"2550"	"11112276"	"minzhu6"	1	"minzhu"	0	58	1	1	1	0	0	2
"2551"	"11112259"	"minzhu6"	1	"minzhu"	1	42	1	0	1	1	0	2
"2552"	"11112297"	"minzhu6"	1	"minzhu"	0	46	1	1	0	1	1	3
"2553"	"11112249"	"minzhu6"	1	"minzhu"	1	64	1	0	1	1	2	2
"2554"	"11112283"	"minzhu6"	1	"minzhu"	1	66	1	0	1	1	1	5
"2555"	"11112278"	"minzhu6"	1	"minzhu"	0	57	1	1	1	1	2	5
"2556"	"11112257"	"minzhu6"	1	"minzhu"	0	61	1	0	1	1	2	3
"2557"	"11112265"	"minzhu6"	1	"minzhu"	0	60	1	0	0	1	2	4
"2558"	"11112251"	"minzhu6"	1	"minzhu"	1	42	1	1	0	0	1	3
"2559"	"11112258"	"minzhu6"	1	"minzhu"	0	40	1	0	0	1	0	5
"2560"	"11112263"	"minzhu6"	1	"minzhu"	0	40	1	1	1	0	1	3
"2561"	"11112252"	"minzhu6"	1	"minzhu"	0	43	1	1	0	0	0	4
"2562"	"11112282"	"minzhu6"	1	"minzhu"	0	54	1	0	0	1	0	4
"2563"	"11112287"	"minzhu6"	1	"minzhu"	0	59	1	1	1	0	0	2
"2564"	"11112288"	"minzhu6"	1	"minzhu"	1	66	1	0	1	1	1	4
"2565"	"11112296"	"minzhu6"	1	"minzhu"	1	47	1	0	1	1	0	3
"2566"	"11112299"	"minzhu6"	1	"minzhu"	1	63	1	1	0	1	2	5
"2567"	"11112291"	"minzhu6"	1	"minzhu"	0	52	1	1	1	1	2	4
"2568"	"11112300"	"minzhu6"	1	"minzhu"	0	54	1	1	0	1	1	4
"2569"	"11112292"	"minzhu6"	1	"minzhu"	0	41	1	1	0	1	2	4
"2570"	"11112262"	"minzhu6"	1	"minzhu"	0	63	1	1	0	0	2	4
"2571"	"11112266"	"minzhu6"	1	"minzhu"	1	65	1	1	0	0	0	5
"2572"	"11112271"	""	NA	"minzhu"	NA	NA	NA	0	1	NA	0	0
"2573"	"11112286"	""	NA	"minzhu"	NA	NA	NA	0	1	NA	0	0
"2574"	"11112302"	"minzhu7"	1	"minzhu"	0	61	1	0	0	1	2	4
"2575"	"11112301"	"minzhu7"	1	"minzhu"	0	59	1	0	1	1	0	5
"2576"	"11112321"	"minzhu7"	1	"minzhu"	0	61	1	1	1	0	1	4
"2577"	"11112332"	"minzhu7"	1	"minzhu"	0	61	1	1	0	1	1	3
"2578"	"11112323"	"minzhu7"	1	"minzhu"	0	39	1	0	1	1	2	4
"2579"	"11112307"	"minzhu7"	1	"minzhu"	0	86	1	1	0	0	2	4
"2580"	"11112335"	"minzhu7"	1	"minzhu"	0	56	1	1	0	0	0	3
"2581"	"11112316"	"minzhu7"	1	"minzhu"	0	65	1	0	1	1	0	2
"2582"	"11112345"	"minzhu7"	1	"minzhu"	0	48	1	1	1	0	0	2
"2583"	"11112322"	"minzhu7"	1	"minzhu"	0	45	1	1	0	1	1	5
"2584"	"11112305"	"minzhu7"	1	"minzhu"	0	52	1	1	1	1	1	4
"2585"	"11112334"	"minzhu7"	1	"minzhu"	0	40	1	1	1	0	1	4
"2586"	"11112326"	"minzhu7"	1	"minzhu"	0	68	1	0	1	1	1	2
"2587"	"11112342"	"minzhu7"	1	"minzhu"	0	40	1	0	0	1	1	3
"2588"	"11112333"	"minzhu7"	1	"minzhu"	0	44	1	1	0	1	1	4
"2589"	"11112306"	"minzhu7"	1	"minzhu"	1	54	1	1	1	1	3	5
"2590"	"11112308"	"minzhu7"	1	"minzhu"	0	42	1	0	0	1	0	2
"2591"	"11112317"	"minzhu7"	1	"minzhu"	0	63	1	1	1	0	1	2
"2592"	"11112348"	"minzhu7"	1	"minzhu"	0	42	1	0	1	1	1	2
"2593"	"11112336"	"minzhu7"	1	"minzhu"	0	40	1	0	0	1	1	3
"2594"	"11112327"	"minzhu7"	1	"minzhu"	0	42	1	1	0	0	0	2
"2595"	"11112315"	"minzhu7"	1	"minzhu"	0	37	1	1	1	1	1	3
"2596"	"11112341"	"minzhu7"	1	"minzhu"	0	46	1	0	0	1	2	3
"2597"	"11112312"	"minzhu7"	1	"minzhu"	0	35	1	0	1	1	1	3
"2598"	"11112352"	"minzhu7"	1	"minzhu"	0	72	1	0	0	1	2	2
"2599"	"11112353"	"minzhu7"	1	"minzhu"	0	54	1	0	1	1	2	4
"2600"	"11112324"	"minzhu7"	1	"minzhu"	0	42	1	1	0	0	1	3
"2601"	"11112350"	"minzhu7"	1	"minzhu"	1	66	1	1	0	0	0	4
"2602"	"11112319"	"minzhu7"	NA	"minzhu"	0	NA	NA	0	1	NA	0	0
"2603"	"11112331"	"minzhu7"	1	"minzhu"	0	50	1	0	0	1	0	4
"2604"	"11112338"	"minzhu7"	NA	"minzhu"	0	NA	NA	0	1	NA	0	0
"2605"	"11112339"	"minzhu7"	NA	"minzhu"	0	NA	NA	0	1	NA	0	0
"2606"	"11112414"	"minzhu9"	1	"minzhu"	0	54	1	1	1	1	2	5
"2607"	"11112394"	""	NA	"minzhu"	NA	NA	NA	0	1	NA	0	0
"2608"	"11112396"	"minzhu9"	1	"minzhu"	1	70	1	1	0	1	0	1
"2609"	"11112400"	"minzhu9"	1	"minzhu"	1	57	1	1	0	1	2	4
"2610"	"11112408"	"minzhu9"	1	"minzhu"	0	58	1	0	0	1	0	3
"2611"	"11112398"	"minzhu9"	1	"minzhu"	1	46	1	1	0	1	0	3
"2612"	"11112401"	""	NA	"minzhu"	NA	NA	NA	0	1	NA	0	0
"2613"	"11112418"	"minzhu9"	1	"minzhu"	1	83	1	0	1	1	2	2
"2614"	"11112402"	"minzhu9"	1	"minzhu"	0	40	1	0	1	1	0	2
"2615"	"11112406"	"minzhu9"	1	"minzhu"	0	66	1	0	0	1	1	3
"2616"	"11112423"	"minzhu9"	1	"minzhu"	0	62	1	0	0	1	0	1
"2617"	"11112403"	"minzhu9"	1	"minzhu"	1	65	1	1	1	0	0	1
"2618"	"11112417"	"minzhu9"	1	"minzhu"	0	59	1	0	1	1	0	1
"2619"	"11112415"	"minzhu9"	1	"minzhu"	0	48	0	1	0	1	0	0
"2620"	"11112395"	"minzhu9"	1	"minzhu"	0	44	0	1	1	0	1	2
"2621"	"11112410"	""	NA	"minzhu"	NA	NA	NA	0	1	NA	0	0
"2622"	"11112457"	"minzhu10"	1	"minzhu"	0	38	1	0	0	1	0	4
"2623"	"11112424"	"minzhu10"	1	"minzhu"	0	60	1	1	0	1	1	4
"2624"	"11112425"	"minzhu10"	1	"minzhu"	0	54	1	1	0	1	1	4
"2625"	"11112426"	"minzhu10"	1	"minzhu"	1	58	1	0	0	1	0	2
"2626"	"11112446"	"minzhu10"	1	"minzhu"	0	40	1	1	0	1	0	5
"2627"	"11112438"	"minzhu10"	1	"minzhu"	0	45	1	1	1	0	1	4
"2628"	"11112469"	"minzhu10"	1	"minzhu"	1	61	1	1	0	0	2	4
"2629"	"11112434"	"minzhu10"	1	"minzhu"	1	67	1	0	1	1	3	5
"2630"	"11112440"	"minzhu10"	1	"minzhu"	1	42	1	1	0	0	0	4
"2631"	"11112463"	"minzhu10"	1	"minzhu"	0	55	1	0	0	1	2	5
"2632"	"11112429"	"minzhu10"	1	"minzhu"	1	54	1	0	1	1	2	3
"2633"	"11112473"	"minzhu10"	1	"minzhu"	1	47	1	0	1	1	1	4
"2634"	"11112441"	"minzhu10"	1	"minzhu"	1	40	1	1	1	0	1	5
"2635"	"11112471"	"minzhu10"	1	"minzhu"	1	64	1	1	1	1	1	4
"2636"	"11112472"	"minzhu10"	1	"minzhu"	0	37	1	1	1	1	1	5
"2637"	"11112430"	"minzhu10"	1	"minzhu"	0	44	1	1	1	1	2	5
"2638"	"11112468"	"minzhu10"	1	"minzhu"	1	42	1	1	0	0	0	5
"2639"	"11112458"	"minzhu10"	1	"minzhu"	0	46	1	1	1	1	0	5
"2640"	"11112433"	"minzhu10"	1	"minzhu"	1	67	1	0	1	1	1	4
"2641"	"11112431"	"minzhu10"	1	"minzhu"	1	55	1	0	1	1	1	4
"2642"	"11112462"	"minzhu10"	1	"minzhu"	0	57	1	1	1	1	1	2
"2643"	"11112480"	"minzhu10"	1	"minzhu"	0	46	1	0	0	1	1	2
"2644"	"11112476"	"minzhu10"	1	"minzhu"	1	67	1	0	1	1	3	5
"2645"	"11112475"	"minzhu10"	1	"minzhu"	1	63	1	0	1	1	4	4
"2646"	"11112432"	"minzhu10"	1	"minzhu"	0	32	1	0	0	1	0	4
"2647"	"11112477"	"minzhu10"	1	"minzhu"	0	32	1	1	0	1	2	3
"2648"	"11112436"	"minzhu10"	1	"minzhu"	1	61	1	1	1	0	2	2
"2649"	"11112439"	"minzhu10"	1	"minzhu"	0	58	1	0	0	1	0	5
"2650"	"11112465"	"minzhu10"	1	"minzhu"	0	40	1	1	1	1	0	4
"2651"	"11112445"	"minzhu10"	1	"minzhu"	0	45	1	1	1	0	0	5
"2652"	"11112464"	"minzhu10"	1	"minzhu"	0	48	1	1	1	1	0	5
"2653"	"11112450"	"minzhu10"	1	"minzhu"	0	39	1	1	0	1	1	5
"2654"	"11112443"	"minzhu10"	1	"minzhu"	1	51	1	0	0	1	0	1
"2655"	"11112470"	"minzhu10"	1	"minzhu"	0	47	1	0	0	1	0	2
"2656"	"11113013"	"zixi1"	1	"zixi"	0	41	1	0	1	1	0	3
"2657"	"11113048"	"zixi1"	1	"zixi"	0	41	1	1	1	0	1	3
"2658"	"11113004"	"zixi1"	1	"zixi"	0	48	1	1	1	0	0	3
"2659"	"11113012"	"zixi1"	1	"zixi"	0	59	1	1	0	1	0	2
"2660"	"11113014"	"zixi1"	1	"zixi"	0	69	1	1	0	0	0	3
"2661"	"11113041"	"zixi1"	1	"zixi"	1	48	1	0	0	1	0	4
"2662"	"11113011"	"zixi1"	1	"zixi"	0	39	1	0	0	1	0	3
"2663"	"11113046"	"zixi1"	1	"zixi"	0	35	1	1	1	0	1	3
"2664"	"11113049"	"zixi1"	1	"zixi"	0	62	1	0	1	1	1	5
"2665"	"11113031"	"zixi1"	1	"zixi"	1	70	1	1	0	0	1	5
"2666"	"11113035"	"zixi1"	1	"zixi"	0	76	1	1	0	0	1	5
"2667"	"11113005"	"zixi1"	1	"zixi"	0	68	1	1	1	1	0	3
"2668"	"11113025"	"zixi1"	1	"zixi"	0	52	1	1	0	1	1	4
"2669"	"11113015"	"zixi1"	1	"zixi"	0	56	1	1	1	1	1	3
"2670"	"11113020"	"zixi1"	1	"zixi"	1	38	1	1	1	1	1	5
"2671"	"11113017"	"zixi1"	1	"zixi"	0	58	1	1	0	1	1	4
"2672"	"11113019"	"zixi1"	1	"zixi"	1	73	1	1	0	0	1	5
"2673"	"11113018"	"zixi1"	1	"zixi"	0	66	1	1	1	0	2	4
"2674"	"11113066"	"zixi1"	1	"zixi"	0	39	1	1	1	0	1	4
"2675"	"11113056"	"zixi1"	1	"zixi"	0	38	1	0	0	1	0	4
"2676"	"11113022"	"zixi1"	1	"zixi"	1	66	1	0	0	1	0	4
"2677"	"11113023"	"zixi1"	1	"zixi"	0	48	1	1	1	0	0	2
"2678"	"11113026"	"zixi1"	1	"zixi"	1	52	1	0	1	1	2	2
"2679"	"11113024"	"zixi1"	1	"zixi"	1	40	1	0	1	1	3	3
"2680"	"11113045"	"zixi1"	1	"zixi"	0	42	1	0	1	1	1	5
"2681"	"11113027"	"zixi1"	1	"zixi"	0	42	1	0	0	1	1	3
"2682"	"11113058"	"zixi1"	1	"zixi"	1	62	1	1	0	0	1	3
"2683"	"11113033"	"zixi1"	1	"zixi"	0	47	1	1	1	0	0	1
"2684"	"11113050"	"zixi1"	1	"zixi"	0	42	1	1	0	0	0	3
"2685"	"11113044"	"zixi1"	1	"zixi"	0	45	1	0	0	1	2	4
"2686"	"11113245"	"zixi4"	1	"zixi"	1	40	1	1	1	0	3	4
"2687"	"11113051"	"zixi1"	1	"zixi"	0	48	1	1	0	1	0	3
"2688"	"11113068"	"zixi1"	1	"zixi"	1	68	1	1	0	1	2	3
"2689"	"11113072"	"zixi1"	1	"zixi"	0	47	1	0	0	1	0	1
"2690"	"11113065"	"zixi1"	1	"zixi"	0	67	1	1	1	1	1	3
"2691"	"11113060"	"zixi1"	1	"zixi"	0	58	1	0	1	1	1	3
"2692"	"11113070"	"zixi1"	1	"zixi"	0	64	1	0	1	1	1	1
"2693"	"11113270"	"zixi5"	1	"zixi"	0	60	1	1	1	0	0	1
"2694"	"11113244"	"zixi4"	1	"zixi"	0	70	1	1	1	1	2	4
"2695"	"11113228"	"zixi4"	1	"zixi"	1	37	1	0	0	1	1	4
"2696"	"11113262"	"zixi4"	1	"zixi"	1	48	1	0	1	1	1	4
"2697"	"11113247"	"zixi4"	1	"zixi"	1	65	1	1	0	1	1	5
"2698"	"11113229"	"zixi4"	1	"zixi"	0	50	1	0	0	1	0	3
"2699"	"11113253"	"zixi4"	1	"zixi"	0	45	1	1	1	0	1	5
"2700"	"11113248"	"zixi4"	1	"zixi"	1	69	1	1	0	0	0	3
"2701"	"11113230"	"zixi4"	1	"zixi"	1	63	1	1	0	0	0	4
"2702"	"11113235"	"zixi4"	1	"zixi"	0	39	1	1	0	1	0	3
"2703"	"11113260"	"zixi4"	1	"zixi"	0	59	1	0	0	1	1	5
"2704"	"11113251"	"zixi4"	1	"zixi"	1	63	1	1	1	1	1	5
"2705"	"11113233"	"zixi4"	1	"zixi"	1	38	1	1	0	1	2	5
"2706"	"11113231"	"zixi4"	1	"zixi"	1	62	1	0	1	1	0	3
"2707"	"11113249"	"zixi4"	1	"zixi"	1	43	1	0	1	1	4	4
"2708"	"11113232"	"zixi4"	1	"zixi"	1	71	1	1	0	1	2	4
"2709"	"11113254"	"zixi4"	1	"zixi"	1	43	1	0	1	1	2	2
"2710"	"11113234"	"zixi4"	1	"zixi"	1	54	1	0	1	1	2	4
"2711"	"11113250"	"zixi4"	1	"zixi"	0	59	1	1	1	0	1	3
"2712"	"11113256"	"zixi4"	1	"zixi"	0	41	1	1	1	1	0	4
"2713"	"11113258"	"zixi4"	1	"zixi"	0	57	1	1	1	1	0	2
"2714"	"11113259"	"zixi4"	1	"zixi"	1	44	1	0	0	1	1	4
"2715"	"11113261"	""	NA	"zixi"	NA	NA	NA	0	1	NA	0	0
"2716"	"11113267"	""	NA	"zixi"	NA	NA	NA	0	1	NA	0	0
"2717"	"11113308"	"zixi5"	1	"zixi"	1	68	1	1	1	0	3	5
"2718"	"11113298"	"zixi5"	1	"zixi"	1	50	1	1	0	0	3	5
"2719"	"11113309"	"zixi5"	1	"zixi"	0	59	1	1	0	1	0	1
"2720"	"11113273"	"zixi5"	1	"zixi"	0	43	1	1	1	1	0	4
"2721"	"11113272"	"zixi5"	1	"zixi"	0	44	1	1	0	0	0	1
"2722"	"11113304"	"zixi5"	1	"zixi"	0	56	1	0	0	1	0	4
"2723"	"11113274"	"zixi5"	1	"zixi"	0	58	1	1	1	1	2	4
"2724"	"11113310"	"zixi5"	1	"zixi"	0	50	1	1	1	1	1	3
"2725"	"11113283"	"zixi5"	1	"zixi"	1	41	1	1	0	0	0	2
"2726"	"11113316"	"zixi5"	1	"zixi"	1	68	1	1	0	1	0	4
"2727"	"11113287"	"zixi5"	1	"zixi"	1	54	1	1	0	0	0	2
"2728"	"11113281"	"zixi5"	1	"zixi"	0	58	1	1	0	1	0	3
"2729"	"11113300"	"zixi5"	1	"zixi"	0	58	1	0	0	1	1	3
"2730"	"11113290"	"zixi5"	1	"zixi"	1	42	1	0	0	1	0	4
"2731"	"11113275"	"zixi5"	1	"zixi"	1	54	1	0	0	1	0	3
"2732"	"11113277"	"zixi5"	1	"zixi"	0	57	1	0	1	1	0	1
"2733"	"11113307"	"zixi5"	1	"zixi"	0	54	1	0	1	1	1	3
"2734"	"11113293"	"zixi5"	1	"zixi"	0	54	1	1	1	0	0	1
"2735"	"11113312"	"zixi5"	1	"zixi"	0	59	1	0	1	1	0	2
"2736"	"11113295"	"zixi5"	1	"zixi"	0	54	1	0	0	1	0	3
"2737"	"11121025"	"gangtou1"	1	"gangtou"	1	69	1	1	1	0	0	4
"2738"	"11113296"	""	NA	"zixi"	NA	NA	NA	0	1	NA	0	0
"2739"	"11113306"	"zixi5"	NA	"zixi"	NA	NA	NA	0	1	NA	0	0
"2740"	"11113471"	"zixi9"	1	"zixi"	0	47	1	1	1	1	0	4
"2741"	"11113458"	"zixi9"	1	"zixi"	0	72	1	1	0	0	0	4
"2742"	"11113479"	"zixi9"	1	"zixi"	0	66	1	1	0	1	3	5
"2743"	"11113488"	"zixi9"	1	"zixi"	0	65	1	0	0	1	1	5
"2744"	"11113462"	"zixi9"	1	"zixi"	1	58	1	0	0	1	0	3
"2745"	"11113459"	"zixi9"	1	"zixi"	0	47	1	1	0	1	1	4
"2746"	"11113468"	"zixi9"	1	"zixi"	1	63	1	1	0	1	1	4
"2747"	"11113484"	"zixi9"	1	"zixi"	0	62	1	0	1	1	1	5
"2748"	"11113475"	"zixi9"	1	"zixi"	0	46	1	0	1	1	1	3
"2749"	"11113481"	"zixi9"	1	"zixi"	0	64	1	0	1	1	2	4
"2750"	"11113482"	"zixi9"	1	"zixi"	1	62	1	1	1	1	1	4
"2751"	"11113463"	"zixi9"	1	"zixi"	0	46	1	1	1	1	1	5
"2752"	"11113495"	"zixi9"	1	"zixi"	0	66	1	1	0	0	0	5
"2753"	"11113485"	"zixi9"	1	"zixi"	1	44	1	1	1	1	0	3
"2754"	"11113469"	"zixi9"	1	"zixi"	0	45	1	0	0	1	0	1
"2755"	"11113487"	"zixi9"	1	"zixi"	1	73	1	1	1	0	1	3
"2756"	"11113470"	"zixi9"	1	"zixi"	0	40	1	0	0	1	2	4
"2757"	"11113483"	"zixi9"	1	"zixi"	0	47	1	0	0	1	0	3
"2758"	"11113473"	"zixi9"	1	"zixi"	1	48	1	1	1	1	1	4
